"","dat_work","Freq","IDBANK","def","LAST_UPDATE","source","unite","unite_mult","max_period"
"2823",2017-02-27,"M","001786517","Enquête mensuelle de conjoncture dans l'industrie - Industrie automobile - Indicateur synthétique du climat des affaires - Série CVS","2017-02-23","ENQ-CONJ-ACT-IND-SYNTH/","SO","0","2017-02"
"2824",2017-02-27,"M","001786518","Enquête mensuelle de conjoncture dans l'industrie - Fabrication d'autres matériels de transport - Indicateur synthétique du climat des affaires - Série CVS","2017-02-23","ENQ-CONJ-ACT-IND-SYNTH/","SO","0","2017-02"
"2825",2017-02-27,"M","001788035","Enquête mensuelle de conjoncture dans l'industrie - Industrie manufacturière - Indicateur de surprise lissé - CVS","2017-02-23","ENQ-CONJ-ACT-IND-SYNTH/","SO","0","2017-02"
"2826",2017-02-27,"M","001788037","Enquête mensuelle de conjoncture dans l'industrie - Industrie manufacturière - Indicateur de surprise - CVS","2017-02-23","ENQ-CONJ-ACT-IND-SYNTH/","SO","0","2017-02"
"2827",2017-02-27,"M","001579936","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution probable des prix de vente au cours des 3 prochains mois - Secteurs : Commerce de détail généraliste alimentaire - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2828",2017-02-27,"M","001579937","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution probable des prix de vente au cours des 3 prochains mois - Secteurs : Commerce de détail généraliste non alimentaire - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2829",2017-02-27,"M","001579938","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution probable des prix de vente au cours des 3 prochains mois - Secteurs : Commerce de détail généraliste non alimentaire hors vente à distance - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2830",2017-02-27,"M","001579939","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution probable des prix de vente au cours des 3 prochains mois - Secteurs : Vente à distance - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2831",2017-02-27,"M","001579940","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution probable des prix de vente au cours des 3 prochains mois - Secteurs : Habillement-cuir du commerce spécialisé - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2832",2017-02-27,"M","001579941","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution probable des prix de vente au cours des 3 prochains mois - Secteurs : Équipement du logement du comm. spécial. (meubles, électromén., info-communicat.) - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2833",2017-02-27,"M","001579942","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution probable des prix de vente au cours des 3 prochains mois - Secteurs : Équipement du logement du comm. spécialisé hors information communication - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2834",2017-02-27,"M","001579964","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution probable des prix de vente au cours des 3 prochains mois - Secteurs : Équipements de l'information et de la communication du commerce spécialisé - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2835",2017-02-27,"M","001579965","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution probable des prix de vente au cours des 3 prochains mois - Secteurs : Aménagement de l'habitat du comm. spéc. (bricolage, revêtem. sols murs, combustibles) - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2836",2017-02-27,"M","001579966","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution probable des prix de vente au cours des 3 prochains mois - Secteurs : Culture-loisirs-luxe du com. spéc. (librairie, sports, jeux, parf., bijout., optique) - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2837",2017-02-27,"M","001579967","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution probable des prix de vente au cours des 3 prochains mois - Secteurs : Pharmacie-orthopédie du commerce spécialisé (depuis janvier 2003) - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2838",2017-02-27,"M","001579968","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution probable des prix de vente au cours des 3 prochains mois - Secteurs : Carburants du commerce spécialisé (depuis février 2003) - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2839",2017-02-27,"M","001579976","Enquête mensuelle dans le commerce de détail et l'automobile - Niveau du stock pour la période de l'année - Secteurs : Commerce de détail généraliste alimentaire - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2840",2017-02-27,"M","001579977","Enquête mensuelle dans le commerce de détail et l'automobile - Niveau du stock pour la période de l'année - Secteurs : Commerce de détail généraliste non alimentaire - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2841",2017-02-27,"M","001579978","Enquête mensuelle dans le commerce de détail et l'automobile - Niveau du stock pour la période de l'année - Secteurs : Commerce de détail généraliste non alimentaire hors vente à distance - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2842",2017-02-27,"M","001579979","Enquête mensuelle dans le commerce de détail et l'automobile - Niveau du stock pour la période de l'année - Secteurs : Vente à distance - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2843",2017-02-27,"M","001579980","Enquête mensuelle dans le commerce de détail et l'automobile - Niveau du stock pour la période de l'année - Secteurs : Habillement-cuir du commerce spécialisé - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2844",2017-02-27,"M","001579981","Enquête mensuelle dans le commerce de détail et l'automobile - Niveau du stock pour la période de l'année - Secteurs : Équipement du logement du comm. spécial. (meubles, électromén., informat.-communicat.) - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2845",2017-02-27,"M","001579982","Enquête mensuelle dans le commerce de détail et l'automobile - Niveau du stock pour la période de l'année - Secteurs : Équipement du logement du comm. spécialisé hors information communication - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2846",2017-02-27,"M","001579983","Enquête mensuelle dans le commerce de détail et l'automobile - Niveau du stock pour la période de l'année - Secteurs : Équipements de l'information et de la communication du commerce spécialisé - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2847",2017-02-27,"M","001579984","Enquête mensuelle dans le commerce de détail et l'automobile - Niveau du stock pour la période de l'année - Secteurs : Aménagement de l'habitat du comm. spéc. (bricolage, revêtem. sols murs, combustibles) - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2848",2017-02-27,"M","001580005","Enquête mensuelle dans le commerce de détail et l'automobile - Niveau du stock pour la période de l'année - Secteurs : Culture-loisirs-luxe du com. spéc. (librairie, sports, jeux, parfum., bijout., optique) - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2849",2017-02-27,"M","001580006","Enquête mensuelle dans le commerce de détail et l'automobile - Niveau du stock pour la période de l'année - Secteurs : Pharmacie-orthopédie du commerce spécialisé (depuis janvier 2003) - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2850",2017-02-27,"M","001580007","Enquête mensuelle dans le commerce de détail et l'automobile - Niveau du stock pour la période de l'année - Secteurs : Carburants du commerce spécialisé (depuis février 2003) - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2851",2017-02-27,"M","001580022","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution des affaires (ventes) au cours des 3 derniers mois - Secteurs : Commerce de détail généraliste alimentaire - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2852",2017-02-27,"M","001580023","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution des affaires (ventes) au cours des 3 derniers mois - Secteurs : Commerce de détail généraliste non alimentaire - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2853",2017-02-27,"M","001580024","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution des affaires (ventes) au cours des 3 derniers mois - Secteurs : Commerce de détail généraliste non alimentaire hors vente à distance - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2854",2017-02-27,"M","001580041","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution des affaires (ventes) au cours des 3 derniers mois - Secteurs : Vente à distance - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2855",2017-02-27,"M","001580042","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution des affaires (ventes) au cours des 3 derniers mois - Secteurs : Habillement-cuir du commerce spécialisé - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2856",2017-02-27,"M","001580043","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution des affaires (ventes) au cours des 3 derniers mois - Secteurs : Équipement du logement du comm. spécial. (meubles, électromén., informat.-communicat.) - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2857",2017-02-27,"M","001580044","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution des affaires (ventes) au cours des 3 derniers mois - Secteurs : Équipement du logement du comm. spécialisé hors information communication - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2858",2017-02-27,"M","001580045","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution des affaires (ventes) au cours des 3 derniers mois - Secteurs : Équipements de l'information et de la communication du commerce spécialisé - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2859",2017-02-27,"M","001580046","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution des affaires (ventes) au cours des 3 derniers mois - Secteurs : Aménagement de l'habitat du comm. spéc. (bricolage, revêtem. sols murs, combustibles) - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2860",2017-02-27,"M","001580047","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution des affaires (ventes) au cours des 3 derniers mois - Secteurs : Culture-loisirs-luxe du com. spéc. (librairie, sports, jeux, parfum., bijout., optique) - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2861",2017-02-27,"M","001580048","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution des affaires (ventes) au cours des 3 derniers mois - Secteurs : Pharmacie-orthopédie du commerce spécialisé (depuis janvier 2003) - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2862",2017-02-27,"M","001580049","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution des affaires (ventes) au cours des 3 derniers mois - Secteurs : Carburants du commerce spécialisé (depuis février 2003) - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2863",2017-02-27,"M","001580057","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution des affaires (ventes) au cours des 3 prochains mois - Secteurs : Commerce de détail généraliste alimentaire - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2864",2017-02-27,"M","001580058","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution des affaires (ventes) au cours des 3 prochains mois - Secteurs : Commerce de détail généraliste non alimentaire - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2865",2017-02-27,"M","001580059","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution des affaires (ventes) au cours des 3 prochains mois - Secteurs : Commerce de détail généraliste non alimentaire hors vente à distance - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2866",2017-02-27,"M","001580060","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution des affaires (ventes) au cours des 3 prochains mois - Secteurs : Vente à distance - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2867",2017-02-27,"M","001580061","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution des affaires (ventes) au cours des 3 prochains mois - Secteurs : Habillement-cuir du commerce spécialisé - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2868",2017-02-27,"M","001580070","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution des affaires (ventes) au cours des 3 prochains mois - Secteurs : Équipement du logement du comm. spécial. (meubles, électromén., informat.-communicat.) - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2869",2017-02-27,"M","001580071","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution des affaires (ventes) au cours des 3 prochains mois - Secteurs : Équipement du logement du comm. spécialisé hors information communication - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2870",2017-02-27,"M","001580072","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution des affaires (ventes) au cours des 3 prochains mois - Secteurs : Équipements de l'information et de la communication du commerce spécialisé - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2871",2017-02-27,"M","001580073","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution des affaires (ventes) au cours des 3 prochains mois - Secteurs : Aménagement de l'habitat du comm. spéc. (bricolage, revêtem. sols murs, combustibles) - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2872",2017-02-27,"M","001580074","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution des affaires (ventes) au cours des 3 prochains mois - Secteurs : Culture-loisirs-luxe du com. spéc. (librairie, sports, jeux, parfum., bijout., optique) - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
"2873",2017-02-27,"M","001580075","Enquête mensuelle dans le commerce de détail et l'automobile - Évolution des affaires (ventes) au cours des 3 prochains mois - Secteurs : Pharmacie-orthopédie du commerce spécialisé (depuis janvier 2003) - Série CVS","2017-02-23","ENQ-CONJ-COM-DET-ACT12/","PCT","0","2017-02"
